"ENT","CON","TOT_PER","TOT_HOM","P1_3_H1","P1_3_H2","P1_3_H3","P1_3_H4","P1_3_H5","P1_3_H6","P1_3_H7","P1_3_H8","P1_3_H9","P1_3_H10","P1_3_H11","TOT_MUJ","P1_3_M1","P1_3_M2","P1_3_M3","P1_3_M4","P1_3_M5","P1_3_M6","P1_3_M7","P1_3_M8","P1_3_M9","P1_3_M10","P1_3_M11","P1_3_M12","P1_3_M13","P2_1_1","P2_1_2","P2_1_3","P2_1_4","P2_1_5","P2_1_6","P2_2","P4_1_1","P4_1_2","P4_1_3","P4_1_4","P4_1_5","P4_1_6","P4_1_7","P4_1_8","P4_2_1","P4_2_2","P4_2_3","P4_2_4","P4_2_5","P4_2_6","P4_2_7","P4_2_8","P4_2_9","P4_2_10","P4_3_1","P4_3_2","P4_3_3","P4_3_4","P4_3_5","P4_3_6","P4_3_7","P4_3_8","P4_3_9","FACTOR"
"01","01E12880","06","02","20","21","","","","","","","","","","04","08","40","74","19","","","","","","","","","","2","1","2","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0",914
"01","01E12900","03","02","26","54","","","","","","","","","","01","55","","","","","","","","","","","","","1","1","2","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1356
"01","01E12916","03","02","07","51","","","","","","","","","","01","48","","","","","","","","","","","","","1","1","1","1","1","1","","1","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0",1711
"01","01E12940","10","04","17","02","30","61","","","","","","","","06","05","05","60","09","37","07","","","","","","","","2","1","1","2","1","1","","2","2","2","1","2","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0",718
"01","01E12960","13","06","03","06","12","19","21","57","","","","","","07","10","11","13","15","35","55","08","","","","","","","2","2","2","2","2","2","01","1","2","2","1","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",666
"01","01E12990","05","03","01","03","11","","","","","","","","","02","33","71","","","","","","","","","","","","2","2","2","2","1","2","01","2","2","2","2","2","2","2","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1",1866
"01","01E13001","03","02","25","10","","","","","","","","","","01","41","","","","","","","","","","","","","2","2","2","2","1","2","06","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0",1618
"01","01E13015","05","02","09","40","","","","","","","","","","03","16","19","44","","","","","","","","","","","2","1","1","2","1","1","","1","1","2","1","2","2","2","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1",1063
"01","01E13031","03","01","37","","","","","","","","","","","02","15","36","","","","","","","","","","","","2","1","1","1","1","1","","2","2","2","2","2","2","2","2","0","0","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0",1493
"01","01E13051","06","03","23","58","10","","","","","","","","","03","02","32","58","","","","","","","","","","","2","1","1","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0",992
"01","01E13098","03","01","29","","","","","","","","","","","02","01","33","","","","","","","","","","","","1","1","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1493
"01","01E13126","07","03","02","15","66","","","","","","","","","04","39","37","22","05","","","","","","","","","","1","1","2","1","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1",797
"01","01E13131","05","02","02","30","","","","","","","","","","03","08","09","26","","","","","","","","","","","2","2","1","1","1","1","","1","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0",1342
"01","01E13150","04","03","22","27","46","","","","","","","","","01","46","","","","","","","","","","","","","1","1","1","1","1","1","","1","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0",1018
"01","01E13181","05","02","06","29","","","","","","","","","","03","10","14","30","","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","2","2","2","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0",1232
"01","01E13197","04","02","50","21","","","","","","","","","","02","50","20","","","","","","","","","","","","1","2","1","2","1","1","","1","2","2","2","2","1","2","2","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0",1018
"01","01E13199","01","01","25","","","","","","","","","","","00","","","","","","","","","","","","","","1","1","2","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","1","0","0","0",1879
"01","01E13202","08","03","52","29","02","","","","","","","","","05","24","51","48","19","03","","","","","","","","","2","2","1","2","1","1","","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0",893
"01","01E13222","04","02","30","66","","","","","","","","","","02","61","24","","","","","","","","","","","","2","2","1","2","2","2","01","","","","","","","","","","","","","","","","","","","","","","","","","","","",1268
"01","01E13227","05","03","27","29","09","","","","","","","","","02","54","24","","","","","","","","","","","","2","1","1","1","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0",940
"01","01E13233","07","06","68","65","59","45","40","35","","","","","","01","65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",799
"01","01E13235","04","01","51","","","","","","","","","","","03","17","20","46","","","","","","","","","","","2","1","1","1","2","1","","2","1","2","2","2","1","2","2","0","0","0","0","1","1","0","1","0","0","1","1","1","0","0","0","0","0","0",1122
"01","01E13238","04","02","45","18","","","","","","","","","","02","15","42","","","","","","","","","","","","2","2","1","2","1","2","02","2","2","2","2","2","2","2","2","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0",1374
"01","01E13244","05","03","58","28","20","","","","","","","","","02","23","55","","","","","","","","","","","","1","1","1","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","1","0","0",765
"01","01E13306","05","01","15","","","","","","","","","","","04","40","14","18","43","","","","","","","","","","1","1","1","2","1","1","","1","2","2","2","2","1","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0",964
"01","01E13336","04","01","63","","","","","","","","","","","03","25","26","58","","","","","","","","","","","1","1","1","1","1","1","","2","2","2","2","2","1","2","2","1","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","0","0","0",1122
"01","01E13350","06","05","72","47","26","24","22","","","","","","","01","47","","","","","","","","","","","","","1","2","1","2","1","1","","1","2","2","2","2","2","1","2","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0",789
"01","01E13368","02","01","45","","","","","","","","","","","01","72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1804
"01","01E13374","03","02","39","15","","","","","","","","","","01","36","","","","","","","","","","","","","2","2","1","2","1","1","","1","2","2","2","2","2","2","2","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0",1450
"01","01E13375","05","03","29","51","06","","","","","","","","","02","02","27","","","","","","","","","","","","1","2","1","2","1","1","","2","1","2","2","2","1","2","2","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0",1137
"01","01E13392","07","02","52","29","","","","","","","","","","05","06","16","25","48","38","","","","","","","","","1","2","2","2","1","1","","1","1","2","1","2","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0",799
"01","01E13394","03","01","52","","","","","","","","","","","02","39","00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1533
"01","01E13425","04","02","13","75","","","","","","","","","","02","68","45","","","","","","","","","","","","2","2","2","1","1","1","","2","2","1","2","2","2","2","2","0","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0",1453
"01","01E13442","05","03","54","09","20","","","","","","","","","02","45","15","","","","","","","","","","","","2","1","1","1","1","1","","2","1","1","2","2","1","2","2","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","1","0","0","0",1137
"01","01E13473","04","02","48","20","","","","","","","","","","02","42","17","","","","","","","","","","","","1","1","1","2","1","1","","2","2","2","2","2","1","2","2","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0",1122
"01","01E13481","02","01","26","","","","","","","","","","","01","53","","","","","","","","","","","","","2","2","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1757
"01","01E13504","06","03","25","27","50","","","","","","","","","03","14","48","23","","","","","","","","","","","2","2","1","1","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0",887
"01","01E13508","04","02","18","22","","","","","","","","","","02","19","62","","","","","","","","","","","","2","1","1","2","1","2","01","2","1","2","2","2","2","2","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0",1203
"01","01E13573","04","01","47","","","","","","","","","","","03","06","17","43","","","","","","","","","","","2","1","1","2","1","1","","1","1","2","2","2","2","2","2","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0",1415
"01","01E13585","02","01","28","","","","","","","","","","","01","31","","","","","","","","","","","","","2","1","2","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1596
"01","01E13596","05","03","02","08","34","","","","","","","","","02","16","34","","","","","","","","","","","","2","1","2","2","1","1","","2","2","2","2","2","1","2","2","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0",1168
"01","01E13604","05","04","17","46","23","18","","","","","","","","01","44","","","","","","","","","","","","","1","2","2","2","1","1","","1","2","2","1","2","2","2","2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1",964
"01","01E13609","07","03","07","10","45","","","","","","","","","04","08","11","14","40","","","","","","","","","","2","2","2","2","1","2","01","2","2","2","2","2","2","1","2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0",1171
"01","01E13615","03","02","38","24","","","","","","","","","","01","70","","","","","","","","","","","","","2","2","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1493
"01","01E13656","05","02","14","11","","","","","","","","","","03","05","28","56","","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0",1232
"01","01E13661","04","01","30","","","","","","","","","","","03","04","05","28","","","","","","","","","","","2","1","1","1","1","1","","2","2","2","2","2","1","2","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1",1942
"01","01E13663","03","01","18","","","","","","","","","","","02","30","50","","","","","","","","","","","","2","1","1","2","1","1","","2","2","2","2","2","1","2","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0",1493
"01","01E13704","07","05","11","09","54","57","56","","","","","","","02","35","54","","","","","","","","","","","","2","2","1","2","1","2","01","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0",994
"01","01E13728","04","02","06","80","","","","","","","","","","02","40","80","","","","","","","","","","","","2","2","1","2","1","1","","1","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",1453
"01","01E13729","04","03","09","03","35","","","","","","","","","01","34","","","","","","","","","","","","","1","1","1","2","1","1","","1","1","2","2","2","1","2","2","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0",2196
"01","01E13778","05","02","07","53","","","","","","","","","","03","23","32","52","","","","","","","","","","","2","1","1","2","1","1","","1","1","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0",1203
"01","01E13809","07","03","20","20","50","","","","","","","","","04","50","21","14","84","","","","","","","","","","1","1","1","2","1","1","","1","1","2","1","2","1","2","2","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0",575
"01","01E13814","04","03","45","10","07","","","","","","","","","01","42","","","","","","","","","","","","","1","1","1","1","1","1","","1","1","2","2","2","1","2","2","0","1","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0",1621
"01","01E13823","03","01","89","","","","","","","","","","","02","27","85","","","","","","","","","","","","2","2","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1356
"01","01E13824","02","01","25","","","","","","","","","","","01","22","","","","","","","","","","","","","2","1","1","2","1","2","07","","","","","","","","","","","","","","","","","","","","","","","","","","","",1411
"01","01E13846","01","01","25","","","","","","","","","","","00","","","","","","","","","","","","","","1","1","1","1","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0",1879
"01","01E13865","04","03","16","26","48","","","","","","","","","01","44","","","","","","","","","","","","","2","1","1","1","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0",1122
"01","01E13873","02","01","40","","","","","","","","","","","01","28","","","","","","","","","","","","","2","2","2","2","2","2","01","","","","","","","","","","","","","","","","","","","","","","","","","","","",1706
"01","01E13955","08","02","04","41","","","","","","","","","","06","05","06","14","18","24","42","","","","","","","","2","1","1","2","1","1","","2","2","2","2","2","2","2","2","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0",1145
"01","01E13977","06","05","20","24","26","52","53","","","","","","","01","50","","","","","","","","","","","","","1","2","1","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0",650
"01","01E16312","01","01","35","","","","","","","","","","","00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2125
"01","01E16315","05","01","41","","","","","","","","","","","04","41","08","13","10","","","","","","","","","","2","1","1","2","1","1","","1","1","2","1","2","1","2","2","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0",1303
"01","01E16363","03","02","20","17","","","","","","","","","","01","48","","","","","","","","","","","","","1","1","1","2","1","1","","2","2","2","2","2","1","1","2","1","0","1","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0",1412
"01","01E17484","05","03","23","45","26","","","","","","","","","02","45","18","","","","","","","","","","","","2","1","1","2","1","1","","2","2","2","2","2","2","2","2","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0",843
"01","01E17486","04","01","46","","","","","","","","","","","03","10","40","22","","","","","","","","","","","2","2","2","2","2","2","01","2","2","2","2","2","2","2","2","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0",1415
"01","01E17488","04","02","21","16","","","","","","","","","","02","07","43","","","","","","","","","","","","1","2","1","1","1","1","","2","1","2","2","2","2","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",1338
"01","01E17493","02","01","91","","","","","","","","","","","01","83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1804
